"SARIMA(1,0,0)(1,0,1,12) Predictions"
3.8014866626180255
3.8017052198357626
4.041264003301502
5.214503926422166
4.771570062073339
4.686587596141306
3.403392004259755
3.7511650579541667
4.378845311752475
2.332464226341662
3.7853515785640512
3.0912695593396715
3.961186754913087
3.8019665768284967
4.032264296325362
5.202271275738402
4.76035292599353
4.675568853642626
3.395390157324868
3.7423455436484114
4.36855003300968
2.3269802761936567
3.7764516867167415
3.0840015515527823
3.9518734499335664
3.7930276207926497
4.022783878088799
5.190040007188123
4.7491606693914035
4.6645759362719135
3.3874071194081607
3.733546765013822
4.3582789598962375
2.3215092195799687
3.7675727197619024
3.076750631870366
3.9425820418387443
3.784109681494692
4.013325749643612
5.177837496063671
4.7379947273524605
4.653608864789926
3.3794428507319316
3.7247686735404146
4.3480320355145485
2.3160510261868144
3.75871462850222
3.069516760115897
3.933312479145977
3.7752127095213295
4.0038898585833795
5.165663674752311
4.726855038007477
4.642667578429359
3.3714973071670666
3.7160112205897753
4.337809203087563
2.31060566577096
3.7498773638560103
3.0622998962073087
3.9240647104936643
3.766336655575444
3.9944761526248946
5.153518475800272
4.715741539632691
4.6317520165657795
3.363570444688206
3.707274357637846
4.327610405971719
2.3051731081602784
3.7410608768569875
3.0551000001567727
3.914838684640964
3.757481470475823
3.9850845796078747
5.141401831912378
4.704654170649464
4.620862118717293
3.3556622193734995
3.6985580362746546
4.317435587656634
2.299753323253581
3.7322651186539924
3.047917032070478
3.905634350467508
3.7486471051568855
3.975715087494674
5.129313675951674
4.693592869623934
4.609997824544202
3.3477725874043633
3.6898622082040493
4.307284691764788
2.294346281020452
3.7234900405107214
3.0407509521484086
3.8964516569731193
3.73983351066841
3.966367624369994
5.117253940939051
4.682557575266683
4.599159073848679
3.3399015050652374
3.6811868252434277
4.297157662051212
2.2889519515010797
3.7147355938054574
3.0336017206841253
3.887290553277531
3.7310406381752648
3.957042138440597
5.105222560052879
4.671548226432389
4.5883458065744325
3.332048928743343
3.6725318393234723
4.287054442403179
2.2835703048060942
3.706001730030799
3.0264692980645433
3.878150988620101
3.7222684389571357
3.9477385780350183
5.093219466628635
4.660564762119493
4.577557962806367
3.3242148149284407
3.6638972024878833
4.276974976839888
2.278201311116398
3.6972884007933935
3.0193536447697142
3.869032912359533
3.7135168644082563
3.9384568916032796
5.081244594158532
4.649607121469859
4.566795482770258
3.3163991202125906
3.6552828668931125
4.266919209512158
2.2728449406830036
3.6885955578136667
3.0122547213726065
3.859936273973596
3.7047858660371413
3.929197027716604
5.069297876291154
4.6386752437684375
4.55605830683242
3.3086018012899103
3.6466887848080987
4.256887084702119
2.2675011638268665
3.6799231529255567
3.0051724885388857
3.8508610230588434
3.696075395466314
3.919958935067131
5.057379246831086
4.627769068442928
4.5453463754993715
3.300822814956336
3.638114908614003
4.246878546822899
2.2621699509387225
3.6712711380762473
2.9981069070267004
3.8418071093303343
3.6873854044320398
3.9107425624676324
5.045488639738547
4.616888535063444
4.5346596294175106
3.293062118109382
3.629561190803946
4.236893540418318
2.2568512724789227
3.662639465325901
2.99105793768646
3.8327744826213546
3.678715844784059
3.901547858851228
5.033625989129027
4.606033583342178
4.523998009372784
3.285319667747904
3.6210275839827415
4.226932010162585
2.2515450989772705
3.654028086847393
2.984025541460622
3.8237630928831394
3.6700666684853216
3.892374773271102
5.021791229272917
4.595204153133069
4.513361456290359
3.2775954209718576
3.6125140408666385
4.2169939008599835
2.246251401032857
3.6454369549260477
2.9770096793834724
3.8147728901845954
3.6614378276117163
3.8832232549002237
5.0099842945951485
4.584400184431465
4.502749911234295
3.269889334982064
3.6040205142830555
4.207079157444572
2.2409701493139
3.6368660219593725
2.970010312580911
3.805803824712024
3.6528292743518107
3.8740932530310626
4.998205119674829
4.573621617373796
4.492163315407218
3.26220136707997
3.59554695717032
4.1971877249798775
2.2357013145575793
3.6283152404567955
2.963027402270237
3.7968558467688465
3.6442409610065827
3.8649847170753087
4.98645363924488
4.562868392237238
4.481601610149997
3.254531474667414
3.5870933225774086
4.187319548658588
2.2304448675698767
3.6197845630394014
2.956060909759932
3.787928906775327
3.635672839989158
3.8558975965635924
4.974729788191675
4.552140449439385
4.471064736941414
3.2468796152463875
3.5786595636636864
4.177474573802253
2.2252007792254127
3.61127394243967
2.9491107964494483
3.7790229552682977
3.6271248638245446
3.846831841145205
4.963033501554679
4.5414377295379165
4.460552637397844
3.2392457464188014
3.5702456336986477
4.167652745860978
2.2199690204672855
3.6027833315012128
2.9421770238289917
3.7701379429008877
3.6185969851493716
3.837787400587819
4.951364714526088
4.53076017323027
4.45006525327293
3.23162982588625
3.5618514860616557
4.157854010413123
2.2147495623069107
3.5943126831785133
2.935259553479311
3.761273820442246
3.6100891567116262
3.82876422477721
4.9397233624504695
4.520107721353311
4.439602526457262
3.2240318114497772
3.553477074241686
4.148078313165001
2.2095423758238595
3.585861950536665
2.9283583470714842
3.7524305387772703
3.601601331370391
3.8197622637169792
4.928109380824407
4.509480314883006
4.42916439897805
3.2164516610096427
3.545122351837068
4.138325599950577
2.2043474321656995
3.577431086751112
2.921473366366705
3.743608048906336
3.5931334620955844
3.810781467528277
4.9165227052961376
4.498877894934095
4.418750812998809
3.208889332565089
3.536787272555228
4.128595816731169
2.1991647025478347
3.5690200451073903
2.9146045732160735
3.7348063019450217
3.584685501967698
3.8018217864495254
4.904963271665201
4.488300402759767
4.408361710819034
3.2013447842141076
3.528471790212433
4.118888909595144
2.1939941582533447
3.5606287790008677
2.9077519295603813
3.726025249123842
3.5762574041775386
3.792883170836143
4.893431015882081
4.477747779751331
4.397997034873883
3.193817974153207
3.5201758587335332
4.109204824757628
2.1888357706328274
3.552257241936486
2.9009153974299036
3.7172648417879737
3.567849122025968
3.783965571160269
4.881925874047849
4.467219967437894
4.387656727733855
3.186308860677183
3.511899432151709
4.099543508560198
2.1836895111042396
3.5439053875285027
2.8940949389441877
3.708525031396989
3.559460608923643
3.7750689380104907
4.870447782413813
4.4567169074860375
4.377340732104478
3.178817402178886
3.5036424646082156
4.089904907470593
2.178555351152738
3.5355731695002355
2.8872905163118427
